0	0	1	25
0.043478	0	1	25
0.086957	0	0.01	25
0.130435	0	0.01	25
0.173913	0	0.01	15
0.217391	0	0.01	15
0.26087	0	0.01	15
0.304348	0	0.01	15
0.347826	0	0.01	15
0.391304	0	0.01	15
0.434783	0	0.01	14
0.478261	0	0.01	14
0.521739	0	0.01	14
0.565217	0	0.01	14
0.608696	0	0.01	12
0.652174	0	0.01	12
0.695652	0	0.01	12
0.73913	0	0.01	12
0.782609	0	0.01	12
0.826087	0	0.01	13
0.869565	0	0.01	13
0.913043	0	0.01	13
0.956522	0	0.01	13
1	0	0.01	13
0	0.083333	1	25
0.043478	0.083333	1	25
0.086957	0.083333	1	25
0.130435	0.083333	0.01	25
0.173913	0.083333	0.01	15
0.217391	0.083333	0.01	15
0.26087	0.083333	0.01	15
0.304348	0.083333	0.01	15
0.347826	0.083333	0.01	15
0.391304	0.083333	0.01	15
0.434783	0.083333	0.01	14
0.478261	0.083333	0.01	14
0.521739	0.083333	0.01	14
0.565217	0.083333	0.01	14
0.608696	0.083333	0.01	12
0.652174	0.083333	0.01	12
0.695652	0.083333	0.01	12
0.73913	0.083333	0.01	12
0.782609	0.083333	0.01	12
0.826087	0.083333	0.01	13
0.869565	0.083333	0.01	13
0.913043	0.083333	0.01	13
0.956522	0.083333	0.01	13
1	0.083333	0.01	13
0	0.166667	0.01	25
0.043478	0.166667	1	25
0.086957	0.166667	1	25
0.130435	0.166667	1	25
0.173913	0.166667	0.01	25
0.217391	0.166667	0.01	26
0.26087	0.166667	0.01	26
0.304348	0.166667	0.01	26
0.347826	0.166667	0.01	26
0.391304	0.166667	0.01	26
0.434783	0.166667	0.01	16
0.478261	0.166667	1	16
0.521739	0.166667	1	16
0.565217	0.166667	1	16
0.608696	0.166667	1	16
0.652174	0.166667	1	16
0.695652	0.166667	0.01	16
0.73913	0.166667	0.01	28
0.782609	0.166667	0.01	28
0.826087	0.166667	0.01	28
0.869565	0.166667	0.01	28
0.913043	0.166667	0.01	28
0.956522	0.166667	0.01	28
1	0.166667	0.01	28
0	0.25	0.01	27
0.043478	0.25	0.01	24
0.086957	0.25	1	24
0.130435	0.25	1	24
0.173913	0.25	1	24
0.217391	0.25	0.01	24
0.26087	0.25	0.01	24
0.304348	0.25	0.01	26
0.347826	0.25	0.01	17
0.391304	0.25	1	17
0.434783	0.25	1	17
0.478261	0.25	1	17
0.521739	0.25	1	16
0.565217	0.25	1	16
0.608696	0.25	1	16
0.652174	0.25	1	16
0.695652	0.25	1	16
0.73913	0.25	1	16
0.782609	0.25	1	16
0.826087	0.25	0.01	16
0.869565	0.25	0.01	28
0.913043	0.25	0.01	28
0.956522	0.25	0.01	28
1	0.25	0.01	28
0	0.333333	0.01	27
0.043478	0.333333	0.01	27
0.086957	0.333333	0.01	24
0.130435	0.333333	1	24
0.173913	0.333333	1	24
0.217391	0.333333	1	24
0.26087	0.333333	1	24
0.304348	0.333333	0.01	17
0.347826	0.333333	1	17
0.391304	0.333333	1	17
0.434783	0.333333	1	17
0.478261	0.333333	1	17
0.521739	0.333333	0.01	17
0.565217	0.333333	0.01	17
0.608696	0.333333	0.01	18
0.652174	0.333333	1	18
0.695652	0.333333	1	18
0.73913	0.333333	1	18
0.782609	0.333333	1	18
0.826087	0.333333	0.01	18
0.869565	0.333333	0.01	29
0.913043	0.333333	0.01	29
0.956522	0.333333	0.01	29
1	0.333333	0.01	29
0	0.416667	0.01	27
0.043478	0.416667	0.01	27
0.086957	0.416667	0.01	27
0.130435	0.416667	0.01	24
0.173913	0.416667	1	24
0.217391	0.416667	1	24
0.26087	0.416667	1	22
0.304348	0.416667	1	22
0.347826	0.416667	1	22
0.391304	0.416667	1	22
0.434783	0.416667	0.01	19
0.478261	0.416667	0.01	19
0.521739	0.416667	0.01	19
0.565217	0.416667	0.01	19
0.608696	0.416667	0.01	19
0.652174	0.416667	0.01	19
0.695652	0.416667	0.01	18
0.73913	0.416667	1	18
0.782609	0.416667	1	18
0.826087	0.416667	0.01	18
0.869565	0.416667	0.01	29
0.913043	0.416667	0.01	29
0.956522	0.416667	0.01	29
1	0.416667	0.01	29
0	0.5	0.01	30
0.043478	0.5	0.01	30
0.086957	0.5	0.01	30
0.130435	0.5	0.01	30
0.173913	0.5	0.01	30
0.217391	0.5	0.01	22
0.26087	0.5	1	22
0.304348	0.5	1	22
0.347826	0.5	1	22
0.391304	0.5	1	22
0.434783	0.5	1	21
0.478261	0.5	1	21
0.521739	0.5	1	21
0.565217	0.5	1	21
0.608696	0.5	1	21
0.652174	0.5	1	21
0.695652	0.5	1	21
0.73913	0.5	1	21
0.782609	0.5	1	21
0.826087	0.5	0.01	21
0.869565	0.5	0.01	31
0.913043	0.5	0.01	31
0.956522	0.5	0.01	31
1	0.5	0.01	31
0	0.583333	0.01	30
0.043478	0.583333	0.01	30
0.086957	0.583333	0.01	30
0.130435	0.583333	0.01	30
0.173913	0.583333	0.01	30
0.217391	0.583333	0.01	30
0.26087	0.583333	0.01	23
0.304348	0.583333	0.01	23
0.347826	0.583333	1	23
0.391304	0.583333	1	23
0.434783	0.583333	1	23
0.478261	0.583333	1	23
0.521739	0.583333	1	23
0.565217	0.583333	1	20
0.608696	0.583333	1	20
0.652174	0.583333	1	20
0.695652	0.583333	1	20
0.73913	0.583333	1	20
0.782609	0.583333	0.01	20
0.826087	0.583333	0.01	31
0.869565	0.583333	0.01	31
0.913043	0.583333	0.01	31
0.956522	0.583333	0.01	31
1	0.583333	0.01	31
0	0.666667	0.01	10
0.043478	0.666667	0.01	10
0.086957	0.666667	0.01	10
0.130435	0.666667	0.01	10
0.173913	0.666667	0.01	11
0.217391	0.666667	0.01	11
0.26087	0.666667	0.01	11
0.304348	0.666667	0.01	11
0.347826	0.666667	0.01	23
0.391304	0.666667	1	23
0.434783	0.666667	1	23
0.478261	0.666667	1	23
0.521739	0.666667	0.01	23
0.565217	0.666667	0.01	20
0.608696	0.666667	0.01	20
0.652174	0.666667	0.01	20
0.695652	0.666667	0.01	20
0.73913	0.666667	0.01	20
0.782609	0.666667	0.01	20
0.826087	0.666667	0.01	1
0.869565	0.666667	0.01	1
0.913043	0.666667	0.01	1
0.956522	0.666667	0.01	1
1	0.666667	0.01	1
0	0.75	0.01	10
0.043478	0.75	0.01	10
0.086957	0.75	0.01	10
0.130435	0.75	0.01	10
0.173913	0.75	0.01	11
0.217391	0.75	0.01	11
0.26087	0.75	0.01	11
0.304348	0.75	0.01	11
0.347826	0.75	0.01	7
0.391304	0.75	0.01	7
0.434783	0.75	1	7
0.478261	0.75	1	7
0.521739	0.75	1	7
0.565217	0.75	1	6
0.608696	0.75	1	6
0.652174	0.75	1	6
0.695652	0.75	1	6
0.73913	0.75	1	6
0.782609	0.75	0.01	6
