0	0	3.999867	22
0.052632	0	3.495154	22
0.105263	0	2.490485	22
0.157895	0	2	22
0.210526	0	2.518808	25
0.263158	0	3.52321	25
0.315789	0	3.999336	25
0.368421	0	3.466571	25
0.421053	0	2.462703	23
0.473684	0	2.001063	23
0.526316	0	2.547642	16
0.578947	0	3.550709	16
0.631579	0	3.997742	16
0.684211	0	3.437493	16
0.736842	0	2.435493	16
0.789474	0	2.003187	11
0.842105	0	2.576957	11
0.894737	0	3.577624	11
0.947368	0	3.995087	11
1	0	3.407949	11
0	0.052632	4.052474	22
0.052632	0.052632	3.547761	22
0.105263	0.052632	2.543092	22
0.157895	0.052632	2.052607	22
0.210526	0.052632	2.571415	25
0.263158	0.052632	3.575817	25
0.315789	0.052632	4.051943	25
0.368421	0.052632	3.519179	25
0.421053	0.052632	2.515311	23
0.473684	0.052632	2.05367	23
0.526316	0.052632	2.600249	16
0.578947	0.052632	3.603317	16
0.631579	0.052632	4.050349	16
0.684211	0.052632	3.4901	16
0.736842	0.052632	2.4881	16
0.789474	0.052632	2.055795	11
0.842105	0.052632	2.629564	11
0.894737	0.052632	3.630231	11
0.947368	0.052632	4.047695	11
1	0.052632	3.460556	11
0	0.105263	4.104936	21
0.052632	0.105263	3.600223	21
0.105263	0.105263	2.595554	21
0.157895	0.105263	2.105069	21
0.210526	0.105263	2.623877	24
0.263158	0.105263	3.628279	24
0.315789	0.105263	4.104405	24
0.368421	0.105263	3.57164	24
0.421053	0.105263	2.567772	23
0.473684	0.105263	2.106132	23
0.526316	0.105263	2.652711	17
0.578947	0.105263	3.655778	17
0.631579	0.105263	4.102811	17
0.684211	0.105263	3.542562	17
0.736842	0.105263	2.540562	17
0.789474	0.105263	2.108256	12
0.842105	0.105263	2.682026	12
0.894737	0.105263	3.682692	12
0.947368	0.105263	4.100156	12
1	0.105263	3.513018	12
0	0.157895	4.157107	21
0.052632	0.157895	3.652393	21
0.105263	0.157895	2.647724	21
0.157895	0.157895	2.157239	21
0.210526	0.157895	2.676047	24
0.263158	0.157895	3.680449	24
0.315789	0.157895	4.156575	24
0.368421	0.157895	3.623811	24
0.421053	0.157895	2.619943	23
0.473684	0.157895	2.158302	23
0.526316	0.157895	2.704882	17
0.578947	0.157895	3.707949	17
0.631579	0.157895	4.154981	17
0.684211	0.157895	3.594732	17
0.736842	0.157895	2.592732	17
0.789474	0.157895	2.160427	12
0.842105	0.157895	2.734197	12
0.894737	0.157895	3.734863	12
0.947368	0.157895	4.152327	12
1	0.157895	3.565189	12
0	0.210526	4.208842	21
0.052632	0.210526	3.704128	21
0.105263	0.210526	2.699459	21
0.157895	0.210526	2.208975	21
0.210526	0.210526	2.727782	24
0.263158	0.210526	3.732184	24
0.315789	0.210526	4.20831	24
0.368421	0.210526	3.675546	24
0.421053	0.210526	2.671678	23
0.473684	0.210526	2.210037	23
0.526316	0.210526	2.756617	18
0.578947	0.210526	3.759684	18
0.631579	0.210526	4.206716	18
0.684211	0.210526	3.646467	18
0.736842	0.210526	2.644467	18
0.789474	0.210526	2.212162	13
0.842105	0.210526	2.785932	13
0.894737	0.210526	3.786598	13
0.947368	0.210526	4.204062	13
1	0.210526	3.616924	13
0	0.263158	4.259998	27
0.052632	0.263158	3.755285	27
0.105263	0.263158	2.750616	27
0.157895	0.263158	2.260131	27
0.210526	0.263158	2.778939	30
0.263158	0.263158	3.783341	30
0.315789	0.263158	4.259467	30
0.368421	0.263158	3.726702	30
0.421053	0.263158	2.722834	28
0.473684	0.263158	2.261194	28
0.526316	0.263158	2.807773	19
0.578947	0.263158	3.81084	18
0.631579	0.263158	4.257873	18
0.684211	0.263158	3.697624	18
0.736842	0.263158	2.695624	18
0.789474	0.263158	2.263318	13
0.842105	0.263158	2.837088	13
0.894737	0.263158	3.837755	13
0.947368	0.263158	4.255218	13
1	0.263158	3.66808	13
0	0.315789	4.310434	27
0.052632	0.315789	3.805721	27
0.105263	0.315789	2.801052	27
0.157895	0.315789	2.310567	27
0.210526	0.315789	2.829375	30
0.263158	0.315789	3.833777	30
0.315789	0.315789	4.309903	30
0.368421	0.315789	3.777138	30
0.421053	0.315789	2.77327	28
0.473684	0.315789	2.31163	28
0.526316	0.315789	2.858209	19
0.578947	0.315789	3.861276	19
0.631579	0.315789	4.308309	19
0.684211	0.315789	3.74806	19
0.736842	0.315789	2.74606	19
0.789474	0.315789	2.313754	15
0.842105	0.315789	2.887524	15
0.894737	0.315789	3.888191	15
0.947368	0.315789	4.305654	15
1	0.315789	3.718516	15
0	0.368421	4.36001	26
0.052632	0.368421	3.855297	26
0.105263	0.368421	2.850628	26
0.157895	0.368421	2.360143	26
0.210526	0.368421	2.878951	29
0.263158	0.368421	3.883353	29
0.315789	0.368421	4.359479	29
0.368421	0.368421	3.826714	29
0.421053	0.368421	2.822846	28
0.473684	0.368421	2.361206	28
0.526316	0.368421	2.907785	19
0.578947	0.368421	3.910852	19
0.631579	0.368421	4.357885	19
0.684211	0.368421	3.797636	19
0.736842	0.368421	2.795636	19
0.789474	0.368421	2.36333	15
0.842105	0.368421	2.9371	15
0.894737	0.368421	3.937766	15
0.947368	0.368421	4.35523	15
1	0.368421	3.768092	15
0	0.421053	4.408588	26
0.052632	0.421053	3.903875	26
0.105263	0.421053	2.899206	26
0.157895	0.421053	2.408721	26
0.210526	0.421053	2.927529	29
0.263158	0.421053	3.931931	29
0.315789	0.421053	4.408057	29
0.368421	0.421053	3.875293	29
0.421053	0.421053	2.871425	28
0.473684	0.421053	2.409784	28
0.526316	0.421053	2.956363	20
0.578947	0.421053	3.959431	20
0.631579	0.421053	4.406463	20
0.684211	0.421053	3.846214	20
0.736842	0.421053	2.844214	20
0.789474	0.421053	2.411909	14
0.842105	0.421053	2.985678	14
0.894737	0.421053	3.986345	14
0.947368	0.421053	4.403809	14
