0.73913	0.916667	1	5
0.782609	0.916667	1	5
0.826087	0.916667	1	5
0.869565	0.916667	1	5
0.913043	0.916667	1	5
0.956522	0.916667	1	5
1	0.916667	0.01	5
0	1	0.01	3
0.043478	1	0.01	3
0.086957	1	0.01	3
0.130435	1	0.01	3
0.173913	1	0.01	3
0.217391	1	0.01	3
0.26087	1	0.01	3
0.304348	1	0.01	3
0.347826	1	0.01	7
0.391304	1	0.01	7
0.434783	1	0.01	7
0.478261	1	0.01	7
0.521739	1	0.01	7
0.565217	1	0.01	7
0.608696	1	0.01	7
0.652174	1	0.01	5
0.695652	1	0.01	5
0.73913	1	0.01	5
0.782609	1	0.01	5
0.826087	1	0.01	5
0.869565	1	0.01	5
0.913043	1	1	5
0.956522	1	1	5
1	1	1	5
