0	0	3.999867	1
0.052632	0	3.495154	1
0.105263	0	2.490485	1
0.157895	0	2	1
0.210526	0	2.518808	1
0.263158	0	3.52321	4
0.315789	0	3.999336	4
0.368421	0	3.466571	5
0.421053	0	2.462703	5
0.473684	0	2.001063	5
0.526316	0	2.547642	27
0.578947	0	3.550709	27
0.631579	0	3.997742	27
0.684211	0	3.437493	27
0.736842	0	2.435493	27
0.789474	0	2.003187	25
0.842105	0	2.576957	25
0.894737	0	3.577624	25
0.947368	0	3.995087	25
1	0	3.407949	25
0	0.052632	4.052474	1
0.052632	0.052632	3.547761	1
0.105263	0.052632	2.543092	1
0.157895	0.052632	2.052607	1
0.210526	0.052632	2.571415	1
0.263158	0.052632	3.575817	4
0.315789	0.052632	4.051943	4
0.368421	0.052632	3.519179	5
0.421053	0.052632	2.515311	5
0.473684	0.052632	2.05367	5
0.526316	0.052632	2.600249	27
0.578947	0.052632	3.603317	27
0.631579	0.052632	4.050349	27
0.684211	0.052632	3.4901	27
0.736842	0.052632	2.4881	27
0.789474	0.052632	2.055795	25
0.842105	0.052632	2.629564	25
0.894737	0.052632	3.630231	25
0.947368	0.052632	4.047695	25
1	0.052632	3.460556	25
0	0.105263	4.104936	1
0.052632	0.105263	3.600223	1
0.105263	0.105263	2.595554	1
0.157895	0.105263	2.105069	1
0.210526	0.105263	2.623877	4
0.263158	0.105263	3.628279	4
0.315789	0.105263	4.104405	4
0.368421	0.105263	3.57164	5
0.421053	0.105263	2.567772	5
0.473684	0.105263	2.106132	5
0.526316	0.105263	2.652711	27
0.578947	0.105263	3.655778	27
0.631579	0.105263	4.102811	27
0.684211	0.105263	3.542562	27
0.736842	0.105263	2.540562	27
0.789474	0.105263	2.108256	25
0.842105	0.105263	2.682026	25
0.894737	0.105263	3.682692	25
0.947368	0.105263	4.100156	25
1	0.105263	3.513018	25
0	0.157895	4.157107	2
0.052632	0.157895	3.652393	2
0.105263	0.157895	2.647724	2
0.157895	0.157895	2.157239	2
0.210526	0.157895	2.676047	4
0.263158	0.157895	3.680449	4
0.315789	0.157895	4.156575	4
0.368421	0.157895	3.623811	5
0.421053	0.157895	2.619943	5
0.473684	0.157895	2.158302	5
0.526316	0.157895	2.704882	28
0.578947	0.157895	3.707949	28
0.631579	0.157895	4.154981	28
0.684211	0.157895	3.594732	28
0.736842	0.157895	2.592732	28
0.789474	0.157895	2.160427	26
0.842105	0.157895	2.734197	26
0.894737	0.157895	3.734863	26
0.947368	0.157895	4.152327	26
1	0.157895	3.565189	26
0	0.210526	4.208842	2
0.052632	0.210526	3.704128	2
0.105263	0.210526	2.699459	2
0.157895	0.210526	2.208975	2
0.210526	0.210526	2.727782	4
0.263158	0.210526	3.732184	4
0.315789	0.210526	4.20831	4
0.368421	0.210526	3.675546	5
0.421053	0.210526	2.671678	5
0.473684	0.210526	2.210037	5
0.526316	0.210526	2.756617	28
0.578947	0.210526	3.759684	28
0.631579	0.210526	4.206716	28
0.684211	0.210526	3.646467	28
0.736842	0.210526	2.644467	28
0.789474	0.210526	2.212162	26
0.842105	0.210526	2.785932	26
0.894737	0.210526	3.786598	26
0.947368	0.210526	4.204062	26
1	0.210526	3.616924	26
0	0.263158	4.259998	2
0.052632	0.263158	3.755285	2
0.105263	0.263158	2.750616	2
0.157895	0.263158	2.260131	2
0.210526	0.263158	2.778939	6
0.263158	0.263158	3.783341	6
0.315789	0.263158	4.259467	6
0.368421	0.263158	3.726702	7
0.421053	0.263158	2.722834	7
0.473684	0.263158	2.261194	7
0.526316	0.263158	2.807773	30
0.578947	0.263158	3.81084	30
0.631579	0.263158	4.257873	30
0.684211	0.263158	3.697624	30
0.736842	0.263158	2.695624	30
0.789474	0.263158	2.263318	26
0.842105	0.263158	2.837088	26
0.894737	0.263158	3.837755	26
0.947368	0.263158	4.255218	26
1	0.263158	3.66808	26
0	0.315789	4.310434	3
